"","county","year","Y","E","SIR","total_pop"
"1636","Menard","2010-2012",32.27,48.0030758886377,0.672248588295949,35929
"1637","Menard","2011-2013",31.21,48.0030758886377,0.650166669994316,22849
"1638","Menard","2012-2014",33.12,48.0030758886377,0.689955786934052,36491
"1639","Menard","2013-2015",64.96,48.0030758886377,1.35324661591896,3702
"1640","Menard","2014-2016",100.84,48.0030758886377,2.10069871843085,90322
"1641","Midland","2005-2007",2158.42,3615.10870574802,0.597055351770781,21704
"1642","Midland","2006-2008",2318.3,3615.10870574802,0.641280854518677,1592
"1643","Midland","2007-2009",2334.29,3615.10870574802,0.645703958027176,8839
"1644","Midland","2008-2010",2206.39,3615.10870574802,0.610324662296279,14756
"1645","Midland","2009-2011",2030.51,3615.10870574802,0.561673289871336,35444
"1646","Midland","2010-2012",1966.56,3615.10870574802,0.543983642005887,2236
"1647","Midland","2011-2013",2014.53,3615.10870574802,0.557252952531385,254574
"1648","Midland","2012-2014",2014.53,3615.10870574802,0.557252952531385,5262
"1649","Midland","2013-2015",4620.62,3615.10870574802,1.2781413716974,41318
"1650","Midland","2014-2016",6779.04,3615.10870574802,1.87519672346818,160173
"1651","Milam","2005-2007",496.92,553.493779876572,0.897787866940099,19969
"1652","Milam","2006-2008",465.1,553.493779876572,0.840298512665701,15051
"1653","Milam","2007-2009",345.15,553.493779876572,0.62358424348864,114852
"1654","Milam","2008-2010",323.12,553.493779876572,0.583782531525567,40306
"1655","Milam","2009-2011",318.23,553.493779876572,0.574947743895089,564
"1656","Milam","2010-2012",345.15,553.493779876572,0.62358424348864,680
"1657","Milam","2011-2013",325.57,553.493779876572,0.588208958865991,50761
"1658","Milam","2012-2014",347.6,553.493779876572,0.628010670829064,4432
"1659","Milam","2013-2015",986.5,553.493779876572,1.7823145189093,289
"1660","Milam","2014-2016",1608.27,553.493779876572,2.9056695097073,3631
"1661","Mills","2005-2007",89.43,110.499779494947,0.809322881989005,31540
"1662","Mills","2006-2008",79.66,110.499779494947,0.720906415959344,3753
"1663","Mills","2007-2009",88.94,110.499779494947,0.8048884839998,49401
"1664","Mills","2008-2010",91.39,110.499779494947,0.827060473945825,13368
"1665","Mills","2009-2011",103.12,110.499779494947,0.933214531932307,20473
"1666","Mills","2010-2012",98.23,110.499779494947,0.888961049958403,7418
"1667","Mills","2011-2013",87.97,110.499779494947,0.796110185939537,19859
"1668","Mills","2012-2014",79.17,110.499779494947,0.716472017970139,16850
"1669","Mills","2013-2015",149.05,110.499779494947,1.34887146998168,16966
"1670","Mills","2014-2016",217.47,110.499779494947,1.96805822594374,79884
"1671","Mitchell","2005-2007",171.97,198.388595311779,0.866834102684881,23480
"1672","Mitchell","2006-2008",157.05,198.388595311779,0.791628166695706,3495
"1673","Mitchell","2007-2009",114.06,198.388595311779,0.574932242555315,12043
"1674","Mitchell","2008-2010",115.82,198.388595311779,0.583803720259132,20195
"1675","Mitchell","2009-2011",122.84,198.388595311779,0.619188818827765,74
"1676","Mitchell","2010-2012",124.59,198.388595311779,0.628009890408265,298042
"1677","Mitchell","2011-2013",111.43,198.388595311779,0.561675432122907,5785
"1678","Mitchell","2012-2014",89.49,198.388595311779,0.451084397565099,8145
"1679","Mitchell","2013-2015",275.5,198.388595311779,1.38868869738725,245720
"1680","Mitchell","2014-2016",376.4,198.388595311779,1.8972864816572,600
"1681","Montague","2005-2007",560.83,438.788361137495,1.27813326348522,13979
"1682","Montague","2006-2008",545.31,438.788361137495,1.24276313662095,10140
"1683","Montague","2007-2009",523.96,438.788361137495,1.19410642215238,5547
"1684","Montague","2008-2010",520.08,438.788361137495,1.18526389043631,4122
"1685","Montague","2009-2011",459.92,438.788361137495,1.04815906877686,36744
"1686","Montague","2010-2012",413.35,438.788361137495,0.942025898153839,57471
"1687","Montague","2011-2013",384.24,438.788361137495,0.875684120253129,48548
"1688","Montague","2012-2014",349.31,438.788361137495,0.796078544778317,2123
"1689","Montague","2013-2015",735.49,438.788361137495,1.67618393088948,159883
"1690","Montague","2014-2016",1063.45,438.788361137495,2.42360576119923,24479
"1691","Montgomery","2005-2007",12362.82,12101.0938179992,1.02162830781557,4887
"1692","Montgomery","2006-2008",11399.48,12101.0938179992,0.942020628172006,8774
"1693","Montgomery","2007-2009",10757.26,12101.0938179992,0.888949392657349,19406
"1694","Montgomery","2008-2010",9633.37,12101.0938179992,0.796074317320909,535187
"1695","Montgomery","2009-2011",9365.77,12101.0938179992,0.773960613880153,22016
"1696","Montgomery","2010-2012",8937.62,12101.0938179992,0.738579514746523,12530
"1697","Montgomery","2011-2013",9098.18,12101.0938179992,0.751847736810976,1114
"1698","Montgomery","2012-2014",9205.22,12101.0938179992,0.760693218187278,65411
"1699","Montgomery","2013-2015",22959.52,12101.0938179992,1.89730947840847,48239
"1700","Montgomery","2014-2016",34519.56,12101.0938179992,2.85259832864493,14187
"1701","Moore","2005-2007",455.73,497.802976337375,0.915482674195863,14990
"1702","Moore","2006-2008",581.22,497.802976337375,1.16757035941483,358484
"1703","Moore","2007-2009",517.38,497.802976337375,1.03932685137133,10484
"1704","Moore","2008-2010",451.33,497.802976337375,0.906643835922189,2083
"1705","Moore","2009-2011",361.06,497.802976337375,0.725307033430229,83909
"1706","Moore","2010-2012",334.64,497.802976337375,0.672233827250573,28109
"1707","Moore","2011-2013",297.22,497.802976337375,0.59706352538673,23574
"1708","Moore","2012-2014",303.82,497.802976337375,0.610321782797242,125963
"1709","Moore","2013-2015",878.44,497.802976337375,1.76463388480156,9871
"1710","Moore","2014-2016",1279.13,497.802976337375,2.56955072750127,15804
"1711","Morris","2005-2007",250.6,283.315374886778,0.884526651969198,46974
"1712","Morris","2006-2008",243.08,283.315374886778,0.857983793139157,121230
"1713","Morris","2007-2009",199.23,283.315374886778,0.70320927722196,7191
"1714","Morris","2008-2010",205.49,283.315374886778,0.725304795343777,11246
"1715","Morris","2009-2011",171.66,283.315374886778,0.605897226963418,130552
"1716","Morris","2010-2012",156.62,283.315374886778,0.552811509303335,3735
"1717","Morris","2011-2013",157.88,283.315374886778,0.55725885001156,3358
"1718","Morris","2012-2014",159.13,283.315374886778,0.561670894364958,12353
"1719","Morris","2013-2015",527.51,283.315374886778,1.86191801348871,14791
"1720","Morris","2014-2016",829.49,283.315374886778,2.92779733655998,7293
"1721","Motley","2005-2007",22.84,25.1886135374199,0.906758919702714,889
"1722","Motley","2006-2008",23.39,25.1886135374199,0.928594182655275,16727
"1723","Motley","2007-2009",22.61,25.1886135374199,0.897627809740734,90414
"1724","Motley","2008-2010",26.29,25.1886135374199,1.04372556913242,10266
"1725","Motley","2009-2011",29.74,25.1886135374199,1.18069221856212,53026
"1726","Motley","2010-2012",20.83,25.1886135374199,0.826960958730628,10429
"1727","Motley","2011-2013",14.37,25.1886135374199,0.570495870233275,8403
"1728","Motley","2012-2014",10.69,25.1886135374199,0.424398110841594,27436
"1729","Motley","2013-2015",27.07,25.1886135374199,1.07469194204696,66867
"1730","Motley","2014-2016",40.55,25.1886135374199,1.60985438677518,5851
"1731","Nacogdoches","2005-2007",1870.75,1479.00574514917,1.26487000211843,3122
"1732","Nacogdoches","2006-2008",1726.85,1479.00574514917,1.16757491014738,17346
"1733","Nacogdoches","2007-2009",1687.6,1479.00574514917,1.14103681174666,3348
"1734","Nacogdoches","2008-2010",1628.73,1479.00574514917,1.10123304479506,25689
"1735","Nacogdoches","2009-2011",1563.32,1479.00574514917,1.05700738832649,3067
"1736","Nacogdoches","2010-2012",1412.88,1479.00574514917,0.955290406838483,222277
"1737","Nacogdoches","2011-2013",1118.53,1479.00574514917,0.756271572080466,8650
"1738","Nacogdoches","2012-2014",974.62,1479.00574514917,0.65896971881046,63420
"1739","Nacogdoches","2013-2015",2250.14,1479.00574514917,1.52138692319485,9365
"1740","Nacogdoches","2014-2016",3774.21,1479.00574514917,2.55185621312063,1139
"1741","Navarro","2005-2007",1056.43,1090.73027686858,0.968552924956798,1084
"1742","Navarro","2006-2008",998.55,1090.73027686858,0.915487560193871,3894
"1743","Navarro","2007-2009",1066.08,1090.73027686858,0.977400208473769,7541
"1744","Navarro","2008-2010",1128.79,1090.73027686858,1.0348937990799,1983675
"1745","Navarro","2009-2011",1013.02,1090.73027686858,0.928753901384602,135371
"1746","Navarro","2010-2012",892.42,1090.73027686858,0.818185777846091,721
"1747","Navarro","2011-2013",805.59,1090.73027686858,0.738578562532252,12755
"1748","Navarro","2012-2014",887.6,1090.73027686858,0.813766720172329,1541
"1749","Navarro","2013-2015",1963.33,1090.73027686858,1.80001421216307,32664
"1750","Navarro","2014-2016",3174.13,1090.73027686858,2.91009616888305,116906
"1751","Newton","2005-2007",350.42,320.781741701414,1.09239384430481,1176584
"1752","Newton","2006-2008",316.37,320.781741701414,0.986246905207215,14481
"1753","Newton","2007-2009",302.18,320.781741701414,0.94201122045553,21456
"1754","Newton","2008-2010",296.51,320.781741701414,0.924335650861306,40506
"1755","Newton","2009-2011",262.46,320.781741701414,0.818188711763712,3575
"1756","Newton","2010-2012",286.58,320.781741701414,0.893380023688351,27015
"1757","Newton","2011-2013",297.93,320.781741701414,0.928762336720882,48976
"1758","Newton","2012-2014",289.41,320.781741701414,0.902202221563423,53607
"1759","Newton","2013-2015",656.86,320.781741701414,2.04768512233907,91518
"1760","Newton","2014-2016",961.88,320.781741701414,2.99854971451375,70818
"1761","Nolan","2005-2007",484.18,338.93834553494,1.42851939409755,48443
"1762","Nolan","2006-2008",481.18,338.93834553494,1.41966822679966,11498
"1763","Nolan","2007-2009",430.21,338.93834553494,1.2692868944085,34667
"1764","Nolan","2008-2010",365.76,338.93834553494,1.07913431695882,269624
"1765","Nolan","2009-2011",302.8,338.93834553494,0.893377819267088,41430
"1766","Nolan","2010-2012",304.3,338.93834553494,0.897803402916034,5599
"1767","Nolan","2011-2013",346.27,338.93834553494,1.02163123341352,131778
"1768","Nolan","2012-2014",374.75,338.93834553494,1.1056583149615,12972
"1769","Nolan","2013-2015",885.91,338.93834553494,2.61377920695808,21839
"1770","Nolan","2014-2016",1235.18,338.93834553494,3.64426160766949,508313
"1771","Nueces","2005-2007",8388.53,8105.6687031853,1.03489672563394,47205
"1772","Nueces","2006-2008",8101.74,8105.6687031853,0.999515314117914,7777
"1773","Nueces","2007-2009",7850.8,8105.6687031853,0.968556733254452,63247
"1774","Nueces","2008-2010",7528.16,8105.6687031853,0.928752491085856,43315
"1775","Nueces","2009-2011",7026.29,8105.6687031853,0.866836563063436,8481
"1776","Nueces","2010-2012",6560.26,8105.6687031853,0.809342231989078,18166
"1777","Nueces","2011-2013",6201.77,8105.6687031853,0.765115159167914,14415
"1778","Nueces","2012-2014",6201.77,8105.6687031853,0.765115159167914,12152
"1779","Nueces","2013-2015",13550.7,8105.6687031853,1.67175596439995,57747
"1780","Nueces","2014-2016",20433.59,8105.6687031853,2.52090120485312,17577
"1781","Ochiltree","2005-2007",134.2,237.053343201355,0.566117305867352,87700
"1782","Ochiltree","2006-2008",131.05,237.053343201355,0.552829157480749,24832
"1783","Ochiltree","2007-2009",74.44,237.053343201355,0.314022147904364,8793
"1784","Ochiltree","2008-2010",73.39,237.053343201355,0.30959276510883,1929
"1785","Ochiltree","2009-2011",68.15,237.053343201355,0.28748803572921,48139
"1786","Ochiltree","2010-2012",67.1,237.053343201355,0.283058652933676,29292
"1787","Ochiltree","2011-2013",61.86,237.053343201355,0.260953923554057,7098
"1788","Ochiltree","2012-2014",57.66,237.053343201355,0.243236392371919,21316
"1789","Ochiltree","2013-2015",214.92,237.053343201355,0.906631381348817,80306
"1790","Ochiltree","2014-2016",357.5,237.053343201355,1.50809938038434,3602
"1791","Oldham","2005-2007",27.7,47.0986373415131,0.588127418616101,32729
"1792","Oldham","2006-2008",26.66,47.0986373415131,0.566046100372031,336506
"1793","Oldham","2007-2009",26.25,47.0986373415131,0.557340965295042,1892004
"1794","Oldham","2008-2010",21.04,47.0986373415131,0.446722053706959,11089
"1795","Oldham","2009-2011",22.29,47.0986373415131,0.47326209967339,602
"1796","Oldham","2010-2012",22.5,47.0986373415131,0.47772082739575,17955
"1797","Oldham","2011-2013",24.79,47.0986373415131,0.526342191606251,93635
"1798","Oldham","2012-2014",23.75,47.0986373415131,0.504260873362181,345995
"1799","Oldham","2013-2015",62.28,47.0986373415131,1.32233125023144,214231
"1800","Oldham","2014-2016",91.65,47.0986373415131,1.94591617025869,9220
"1801","Orange","2005-2007",2341.06,1897.26335126693,1.23391409971458,1591
"1802","Orange","2006-2008",2282.32,1897.26335126693,1.20295371671831,7251
"1803","Orange","2007-2009",2022.21,1897.26335126693,1.06585624955525,37787
"1804","Orange","2008-2010",1913.13,1897.26335126693,1.00836291320468,17596
"1805","Orange","2009-2011",1661.4,1897.26335126693,0.875682334184429,45017
"1806","Orange","2010-2012",1585.88,1897.26335126693,0.835877633403396,40544
"1807","Orange","2011-2013",1409.67,1897.26335126693,0.743001755164177,21821
"1808","Orange","2012-2014",1292.2,1897.26335126693,0.681086259921223,13660
"1809","Orange","2013-2015",2970.38,1897.26335126693,1.56561291189042,420201
"1810","Orange","2014-2016",4858.33,1897.26335126693,2.56070407766837,12670
"1811","Palo Pinto","2005-2007",705.54,635.571578028128,1.11008739910767,6033
"1812","Palo Pinto","2006-2008",652.13,635.571578028128,1.02605280434856,30118
"1813","Palo Pinto","2007-2009",550.94,635.571578028128,0.866841783122683,7891
"1814","Palo Pinto","2008-2010",525.64,635.571578028128,0.827035094348944,39283
"1815","Palo Pinto","2009-2011",494.72,635.571578028128,0.778385971151947,51594
"1816","Palo Pinto","2010-2012",489.1,635.571578028128,0.769543536728689,7064
"1817","Palo Pinto","2011-2013",427.26,635.571578028128,0.672245290334696,10369
"1818","Palo Pinto","2012-2014",475.04,635.571578028128,0.747421716801465,2932
"1819","Palo Pinto","2013-2015",1115.93,635.571578028128,1.75578965230351,3238
"1820","Palo Pinto","2014-2016",1939.52,635.571578028128,3.05161537590682,8422
"1821","Panola","2005-2007",669.5,533.030857747878,1.25602484409387,914075
"1822","Panola","2006-2008",598.78,533.030857747878,1.12334959842648,3026
"1823","Panola","2007-2009",610.57,533.030857747878,1.14546839291769,20913
"1824","Panola","2008-2010",558.7,533.030857747878,1.04815695354032,129100
"1825","Panola","2009-2011",575.21,533.030857747878,1.079130770084,13492
"1826","Panola","2010-2012",509.2,533.030857747878,0.955291785829124,3858
"1827","Panola","2011-2013",511.56,533.030857747878,0.959719296855355,39064
"1828","Panola","2012-2014",499.77,533.030857747878,0.937600502364143,75818
"1829","Panola","2013-2015",1112.69,533.030857747878,2.08747764566812,1498
"1830","Panola","2014-2016",1692.61,533.030857747878,3.17544467716464,4836
"1831","Parker","2005-2007",2153.97,2848.14481778637,0.756271235419168,3836
"1832","Parker","2006-2008",2254.74,2848.14481778637,0.791652161055639,5895
"1833","Parker","2007-2009",2242.14,2848.14481778637,0.787228228704547,2257
"1834","Parker","2008-2010",2141.37,2848.14481778637,0.751847303068076,7207
"1835","Parker","2009-2011",1876.85,2848.14481778637,0.658972812154517,2552213
"1836","Parker","2010-2012",1612.33,2848.14481778637,0.566098321240958,13095
"1837","Parker","2011-2013",1473.77,2848.14481778637,0.517449109608633,18947
"1838","Parker","2012-2014",1423.38,2848.14481778637,0.499756891261687,5172
"1839","Parker","2013-2015",3690.72,2848.14481778637,1.29583298466842,781321
"1840","Parker","2014-2016",5995.84,2848.14481778637,2.10517385301358,20474
"1841","Parmer","2005-2007",117.46,223.192822466671,0.526271403810667,2224
"1842","Parmer","2006-2008",120.43,223.192822466671,0.539578283338317,10822
"1843","Parmer","2007-2009",81.93,223.192822466671,0.367081696868789,3433
"1844","Parmer","2008-2010",99.7,223.192822466671,0.446698952493815,11434
"1845","Parmer","2009-2011",90.81,223.192822466671,0.406867922527215,18278
"1846","Parmer","2010-2012",87.85,223.192822466671,0.39360584730774,155744
"1847","Parmer","2011-2013",70.08,223.192822466671,0.313988591682714,2111
"1848","Parmer","2012-2014",80.94,223.192822466671,0.362646070359573,164092
"1849","Parmer","2013-2015",243.81,223.192822466671,1.09237383758793,834825
"1850","Parmer","2014-2016",347.46,223.192822466671,1.55677049181044,41016
"1851","Pecos","2005-2007",436.19,357.343669968926,1.22064566034689,17289
"1852","Pecos","2006-2008",461.48,357.343669968926,1.29141786683987,33787
"1853","Pecos","2007-2009",382.46,357.343669968926,1.07028620384757,24963
"1854","Pecos","2008-2010",306.6,357.343669968926,0.857997568633751,3875
"1855","Pecos","2009-2011",246.54,357.343669968926,0.689924072312345,5953
"1856","Pecos","2010-2012",279.73,357.343669968926,0.78280384825153,1414
"1857","Pecos","2011-2013",305.02,357.343669968926,0.85357605474451,711421
"1858","Pecos","2012-2014",358.75,357.343669968926,1.00393551124383,10639
"1859","Pecos","2013-2015",802.84,357.343669968926,2.24668874103692,19646
"1860","Pecos","2014-2016",1085.73,357.343669968926,3.03833561706694,19110
