,cnty_fips,display_name,Value,theme_range,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,povpct,perc_aian,perc_api,perc_black,perc_white,perc_hisp,perc_65up,total_pop,year,Y
73,48147,"""Fannin, (TX)""",12.9,11.7 - 13.5 (52),8.9,30.5,24.6,16.1,0.4,0.7,6.4,79.4,10.5,18.8,33787,2011-2013,435.85
74,48149,"""Fayette, (TX)""",15.1,13.6 - 15.7 (49),9.3,26.9,20.9,11.1,0.0,0.7,5.9,71.9,20.4,23.7,24963,2011-2013,376.94
75,48151,"""Fisher, (TX)""",8.4,3.9 - 11.6 (51),9.0,28.2,22.4,15.6,0.0,0.5,2.8,66.4,29.8,23.5,3875,2011-2013,32.55
76,48153,"""Floyd, (TX)""",10.9,3.9 - 11.6 (51),8.9,28.5,22.2,22.8,0.2,0.2,2.5,37.9,57.7,18.5,5953,2011-2013,64.89
77,48155,"""Foard, (TX)""",14.9,13.6 - 15.7 (49),9.0,28.4,22.6,18.0,0.0,0.0,2.1,76.1,21.6,26.6,1414,2011-2013,21.07
78,48157,"""Fort Bend, (TX)""",13.1,11.7 - 13.5 (52),9.1,28.6,21.9,8.3,0.1,19.2,20.2,34.3,24.1,9.7,711421,2011-2013,9319.62
79,48159,"""Franklin, (TX)""",23.5,18.0 - 33.5 (50),9.2,30.8,26.7,15.8,0.5,0.1,4.5,79.5,13.9,20.0,10639,2011-2013,250.02
80,48161,"""Freestone, (TX)""",16.9,15.8 - 17.9 (50),10.0,29.7,27.5,19.1,0.1,0.3,16.1,67.5,14.7,19.0,19646,2011-2013,332.02
81,48163,"""Frio, (TX)""",27.6,18.0 - 33.5 (50),8.8,28.6,22.3,25.8,0.0,0.6,3.5,16.4,78.5,12.3,19110,2011-2013,527.44
82,48165,"""Gaines, (TX)""",12.1,11.7 - 13.5 (52),8.5,30.4,26.6,14.6,0.1,0.4,2.2,56.3,40.5,8.6,19889,2011-2013,240.66
83,48167,"""Galveston, (TX)""",16.6,15.8 - 17.9 (50),9.8,31.3,23.1,12.9,0.2,3.3,12.5,58.0,23.9,13.2,321184,2011-2013,5331.65
84,48169,"""Garza, (TX)""",17.5,15.8 - 17.9 (50),8.7,27.9,23.7,30.0,0.0,0.5,4.4,40.4,53.9,11.3,6739,2011-2013,117.93
85,48171,"""Gillespie, (TX)""",7.0,3.9 - 11.6 (51),9.8,27.1,21.8,9.8,0.0,0.1,0.0,75.6,22.5,28.7,25939,2011-2013,181.57
86,48173,"""Glasscock, (TX)""",11.8,11.7 - 13.5 (52),9.0,28.0,22.5,8.7,0.0,0.0,0.0,59.4,40.5,13.9,1420,2011-2013,16.76
87,48175,"""Goliad, (TX)""",17.9,15.8 - 17.9 (50),9.4,30.1,23.4,14.3,0.0,0.1,5.3,58.6,35.6,21.0,7510,2011-2013,134.43
88,48177,"""Gonzales, (TX)""",12.6,11.7 - 13.5 (52),9.8,29.2,25.8,17.1,0.0,0.1,6.6,42.3,50.0,15.9,20558,2011-2013,259.03
89,48179,"""Gray, (TX)""",15.5,13.6 - 15.7 (49),9.6,31.8,23.5,19.4,0.8,0.7,4.2,64.4,27.9,15.8,22962,2011-2013,355.91
90,48181,"""Grayson, (TX)""",16.4,15.8 - 17.9 (50),9.1,30.5,25.4,13.2,1.2,1.3,5.5,76.3,12.6,17.2,126146,2011-2013,2068.79
91,48183,"""Gregg, (TX)""",17.9,15.8 - 17.9 (50),10.0,31.2,25.9,17.4,0.3,1.4,20.0,58.3,18.1,14.5,123402,2011-2013,2208.9
92,48185,"""Grimes, (TX)""",15.2,13.6 - 15.7 (49),10.5,30.4,28.3,16.7,0.2,0.1,15.5,58.6,23.6,16.0,27358,2011-2013,415.84
93,48187,"""Guadalupe, (TX)""",12.9,11.7 - 13.5 (52),10.2,31.8,22.4,9.8,0.2,1.6,7.0,51.3,37.3,13.1,150889,2011-2013,1946.47
94,48189,"""Hale, (TX)""",15.0,13.6 - 15.7 (49),8.6,31.3,25.5,21.6,0.0,0.2,4.4,34.5,58.7,12.9,34527,2011-2013,517.9
95,48191,"""Hall, (TX)""",11.5,3.9 - 11.6 (51),9.4,29.2,23.9,25.8,0.0,0.4,7.4,56.7,34.1,22.7,3102,2011-2013,35.67
96,48193,"""Hamilton, (TX)""",32.9,18.0 - 33.5 (50),8.9,27.9,22.2,15.1,0.7,0.1,0.6,85.0,12.0,25.4,8220,2011-2013,270.44
97,48195,"""Hansford, (TX)""",9.8,3.9 - 11.6 (51),8.5,30.2,24.2,13.4,0.1,0.0,0.0,53.3,46.4,15.5,5532,2011-2013,54.21
98,48197,"""Hardeman, (TX)""",12.5,11.7 - 13.5 (52),9.0,29.3,24.5,17.8,0.4,0.4,6.9,68.6,21.3,20.0,3990,2011-2013,49.88
99,48199,"""Hardin, (TX)""",14.4,13.6 - 15.7 (49),8.8,30.1,28.3,10.8,0.2,0.5,5.6,87.0,5.3,15.8,55993,2011-2013,806.3
100,48201,"""Harris, (TX)""",14.6,13.6 - 15.7 (49),10.5,26.9,22.7,16.6,0.1,6.8,18.5,30.6,42.2,9.6,4525519,2011-2013,66072.58
101,48203,"""Harrison, (TX)""",17.8,15.8 - 17.9 (50),11.0,34.9,29.8,17.4,0.3,0.7,21.3,63.8,12.7,15.6,66606,2011-2013,1185.59
102,48205,"""Hartley, (TX)""",11.2,3.9 - 11.6 (51),9.0,29.0,23.8,9.6,0.0,1.3,8.4,59.5,26.2,13.9,5821,2011-2013,65.2
103,48207,"""Haskell, (TX)""",9.7,3.9 - 11.6 (51),8.8,28.1,25.0,24.5,0.5,0.7,3.1,65.8,27.6,21.2,5806,2011-2013,56.32
104,48209,"""Hays, (TX)""",12.4,11.7 - 13.5 (52),9.8,27.5,17.8,12.4,0.2,1.3,3.4,55.2,37.7,10.2,194843,2011-2013,2416.05
105,48211,"""Hemphill, (TX)""",17.4,15.8 - 17.9 (50),8.8,28.3,23.0,10.0,0.3,0.3,0.7,61.8,35.1,12.4,4152,2011-2013,72.24
106,48213,"""Henderson, (TX)""",19.7,18.0 - 33.5 (50),8.6,33.3,30.5,16.8,0.8,0.7,6.5,78.9,12.1,21.3,79687,2011-2013,1569.83
107,48215,"""Hidalgo, (TX)""",20.2,18.0 - 33.5 (50),10.1,30.1,20.9,31.2,0.0,0.9,0.4,6.5,91.8,10.4,839539,2011-2013,16958.69
108,48217,"""Hill, (TX)""",18.3,18.0 - 33.5 (50),9.2,29.0,27.2,16.2,0.2,0.4,6.2,71.3,19.9,20.2,35098,2011-2013,642.29
109,48219,"""Hockley, (TX)""",17.4,15.8 - 17.9 (50),9.1,30.7,28.3,17.1,0.5,0.2,3.6,47.7,46.9,13.5,23273,2011-2013,404.95
110,48221,"""Hood, (TX)""",11.4,3.9 - 11.6 (51),9.1,27.8,25.4,10.3,0.8,0.8,0.6,84.8,11.9,24.0,55418,2011-2013,631.77
111,48223,"""Hopkins, (TX)""",14.6,13.6 - 15.7 (49),9.8,31.3,27.1,15.3,0.2,0.7,6.6,73.9,16.3,17.6,35929,2011-2013,524.56
112,48225,"""Houston, (TX)""",23.1,18.0 - 33.5 (50),9.1,27.4,27.6,22.1,0.1,0.3,24.9,61.9,10.6,20.9,22849,2011-2013,527.81
113,48227,"""Howard, (TX)""",16.9,15.8 - 17.9 (50),10.0,36.2,24.1,17.9,0.6,0.8,5.1,50.0,41.1,12.5,36491,2011-2013,616.7
114,48229,"""Hudspeth, (TX)""",10.6,3.9 - 11.6 (51),9.0,29.4,22.9,21.4,0.0,1.1,1.4,18.4,78.3,16.3,3702,2011-2013,39.24
115,48231,"""Hunt, (TX)""",15.2,13.6 - 15.7 (49),9.9,31.5,24.9,16.3,0.7,1.2,7.7,72.8,15.3,15.6,90322,2011-2013,1372.89
116,48233,"""Hutchinson, (TX)""",10.7,3.9 - 11.6 (51),9.3,30.9,29.8,13.1,1.3,0.8,1.9,71.2,22.5,15.3,21704,2011-2013,232.23
117,48235,"""Irion, (TX)""",13.1,11.7 - 13.5 (52),8.5,28.7,22.0,8.0,0.0,0.0,3.2,72.4,22.8,17.7,1592,2011-2013,20.86
118,48237,"""Jack, (TX)""",24.1,18.0 - 33.5 (50),8.6,28.4,23.2,17.2,0.3,0.1,4.4,77.9,16.2,16.0,8839,2011-2013,213.02
119,48239,"""Jackson, (TX)""",14.3,13.6 - 15.7 (49),9.2,30.9,23.4,13.5,0.0,0.3,7.1,59.3,32.2,16.6,14756,2011-2013,211.01
120,48241,"""Jasper, (TX)""",17.1,15.8 - 17.9 (50),10.6,31.6,22.7,19.2,0.1,0.5,16.7,74.7,6.4,18.4,35444,2011-2013,606.09
121,48243,"""Jeff Davis, (TX)""",8.9,3.9 - 11.6 (51),8.5,26.5,21.7,13.0,0.1,1.4,0.6,60.8,36.2,31.2,2236,2011-2013,19.9
122,48245,"""Jefferson, (TX)""",17.5,15.8 - 17.9 (50),11.8,34.2,28.6,20.1,0.2,3.6,33.7,41.6,19.5,13.7,254574,2011-2013,4455.04
123,48247,"""Jim Hogg, (TX)""",19.3,18.0 - 33.5 (50),9.0,28.5,21.1,27.9,0.0,0.0,0.0,5.8,93.8,18.6,5262,2011-2013,101.56
124,48249,"""Jim Wells, (TX)""",26.4,18.0 - 33.5 (50),9.0,30.0,23.2,23.2,0.0,0.6,0.5,18.2,80.2,14.3,41318,2011-2013,1090.8
125,48251,"""Johnson, (TX)""",19.2,18.0 - 33.5 (50),8.5,29.2,21.7,11.3,0.4,1.1,2.8,73.6,20.2,13.5,160173,2011-2013,3075.32
126,48253,"""Jones, (TX)""",16.1,15.8 - 17.9 (50),9.4,30.3,25.9,21.3,0.1,0.2,14.4,54.7,27.1,14.7,19969,2011-2013,321.5
127,48255,"""Karnes, (TX)""",14.5,13.6 - 15.7 (49),9.2,29.9,22.7,21.8,0.0,0.1,8.7,37.7,52.9,14.3,15051,2011-2013,218.24
128,48257,"""Kaufman, (TX)""",17.7,15.8 - 17.9 (50),9.5,30.2,25.4,11.4,0.4,1.1,10.3,66.5,19.8,11.8,114852,2011-2013,2032.88
129,48259,"""Kendall, (TX)""",10.4,3.9 - 11.6 (51),7.3,25.9,18.9,7.4,0.0,0.7,0.6,73.5,23.0,18.6,40306,2011-2013,419.18
130,48261,"""Kenedy, (TX)""",21.7,18.0 - 33.5 (50),8.8,27.1,21.5,16.2,0.0,0.1,0.0,11.3,88.4,14.7,564,2011-2013,12.24
131,48263,"""Kent, (TX)""",12.1,11.7 - 13.5 (52),8.6,27.6,21.9,11.5,0.5,0.0,0.7,77.0,21.6,27.9,680,2011-2013,8.23
132,48265,"""Kerr, (TX)""",10.1,3.9 - 11.6 (51),10.1,28.8,21.7,14.8,0.1,1.0,1.4,69.8,26.1,26.7,50761,2011-2013,512.69
133,48267,"""Kimble, (TX)""",3.9,3.9 - 11.6 (51),8.7,31.4,23.6,19.4,0.4,0.0,0.0,74.3,23.6,30.1,4432,2011-2013,17.28
134,48269,"""King, (TX)""",-1.0,,8.7,28.3,21.2,10.7,0.0,0.0,0.0,73.3,26.6,7.3,289,2011-2013,-0.29
135,48271,"""Kinney, (TX)""",16.2,15.8 - 17.9 (50),8.6,28.9,20.8,20.0,0.0,0.0,0.1,38.0,61.8,17.6,3631,2011-2013,58.82
136,48273,"""Kleberg, (TX)""",30.0,18.0 - 33.5 (50),9.3,28.5,22.7,22.9,0.1,2.0,3.4,20.9,72.3,12.7,31540,2011-2013,946.2
137,48275,"""Knox, (TX)""",12.1,11.7 - 13.5 (52),9.2,29.0,22.3,21.1,0.1,0.1,5.9,59.3,33.4,18.4,3753,2011-2013,45.41
138,48277,"""Lamar, (TX)""",19.5,18.0 - 33.5 (50),10.5,34.6,31.6,19.9,0.3,1.1,12.3,74.9,7.4,18.4,49401,2011-2013,963.32
139,48279,"""Lamb, (TX)""",15.3,13.6 - 15.7 (49),9.5,32.3,22.9,21.5,0.2,0.5,3.6,39.7,54.9,16.0,13368,2011-2013,204.53
140,48281,"""Lampasas, (TX)""",16.8,15.8 - 17.9 (50),8.1,29.1,24.7,13.6,0.4,2.1,3.0,72.8,19.2,17.7,20473,2011-2013,343.95
141,48283,"""La Salle, (TX)""",26.3,18.0 - 33.5 (50),8.8,28.5,20.7,26.2,0.0,0.1,1.2,17.6,79.9,15.7,7418,2011-2013,195.09
142,48285,"""Lavaca, (TX)""",7.7,3.9 - 11.6 (51),9.1,31.2,25.2,12.5,0.0,0.3,6.6,74.2,18.0,22.5,19859,2011-2013,152.91
143,48287,"""Lee, (TX)""",17.6,15.8 - 17.9 (50),9.5,31.1,26.4,12.7,0.0,0.8,10.9,63.6,23.2,17.3,16850,2011-2013,296.56
144,48289,"""Leon, (TX)""",15.8,15.8 - 17.9 (50),10.2,30.0,26.0,18.0,0.5,0.9,7.1,76.5,14.1,23.5,16966,2011-2013,268.06
145,48291,"""Liberty, (TX)""",20.8,18.0 - 33.5 (50),10.1,28.2,25.2,15.9,0.3,0.5,9.9,65.8,21.8,12.8,79884,2011-2013,1661.59
146,48293,"""Limestone, (TX)""",18.4,18.0 - 33.5 (50),10.3,33.9,27.7,21.1,0.2,0.6,17.6,59.2,21.2,17.8,23480,2011-2013,432.03
147,48295,"""Lipscomb, (TX)""",19.2,18.0 - 33.5 (50),8.6,28.2,24.1,12.4,0.6,0.7,0.3,66.0,29.9,14.9,3495,2011-2013,67.1
148,48297,"""Live Oak, (TX)""",17.4,15.8 - 17.9 (50),9.4,28.9,23.8,17.2,0.0,0.6,2.4,57.6,38.7,19.8,12043,2011-2013,209.55
149,48299,"""Llano, (TX)""",8.9,3.9 - 11.6 (51),8.4,28.4,23.9,13.4,0.1,0.3,0.7,87.1,9.8,35.5,20195,2011-2013,179.74
150,48301,"""Loving, (TX)""",-1.0,,9.0,27.9,21.6,13.3,5.4,0.0,0.0,74.3,16.2,24.3,74,2011-2013,-0.07
151,48303,"""Lubbock, (TX)""",17.1,15.8 - 17.9 (50),8.5,32.4,27.1,18.9,0.3,2.1,6.8,54.5,34.4,11.8,298042,2011-2013,5096.52
152,48305,"""Lynn, (TX)""",18.6,18.0 - 33.5 (50),9.1,27.9,22.9,17.9,0.4,0.2,1.3,49.3,47.1,16.8,5785,2011-2013,107.6
153,48307,"""McCulloch, (TX)""",8.0,3.9 - 11.6 (51),8.7,28.5,24.4,18.4,0.0,0.0,1.9,62.2,31.5,21.3,8145,2011-2013,65.16
154,48309,"""McLennan, (TX)""",12.0,11.7 - 13.5 (52),9.6,30.6,23.6,18.5,0.1,1.5,14.1,56.7,25.6,13.6,245720,2011-2013,2948.64
155,48311,"""McMullen, (TX)""",19.9,18.0 - 33.5 (50),8.8,31.3,26.7,12.0,0.8,0.0,0.0,48.6,50.5,26.5,600,2011-2013,11.94
156,48313,"""Madison, (TX)""",14.6,13.6 - 15.7 (49),9.7,29.5,23.7,17.3,0.1,1.2,17.3,55.7,22.4,15.0,13979,2011-2013,204.09
157,48315,"""Marion, (TX)""",16.3,15.8 - 17.9 (50),10.5,31.3,25.1,22.6,0.3,0.1,23.6,70.8,3.8,24.5,10140,2011-2013,165.28
158,48317,"""Martin, (TX)""",15.1,13.6 - 15.7 (49),8.5,29.6,25.1,13.0,0.4,0.0,0.6,53.6,45.0,12.1,5547,2011-2013,83.76
159,48319,"""Mason, (TX)""",7.7,3.9 - 11.6 (51),8.9,27.9,21.9,13.2,0.2,2.4,0.0,71.8,24.2,25.9,4122,2011-2013,31.74
160,48321,"""Matagorda, (TX)""",16.9,15.8 - 17.9 (50),10.1,30.8,24.4,17.4,0.4,2.1,10.1,44.9,41.4,15.7,36744,2011-2013,620.97
161,48323,"""Maverick, (TX)""",20.0,18.0 - 33.5 (50),9.6,30.4,24.9,24.3,1.1,0.4,0.2,2.6,95.2,11.2,57471,2011-2013,1149.42
162,48325,"""Medina, (TX)""",14.3,13.6 - 15.7 (49),10.6,31.6,20.7,14.4,0.3,0.6,2.3,44.5,51.2,15.9,48548,2011-2013,694.24
163,48327,"""Menard, (TX)""",14.7,13.6 - 15.7 (49),9.1,28.5,23.1,21.4,0.5,0.0,0.6,58.9,37.3,27.2,2123,2011-2013,31.21
164,48329,"""Midland, (TX)""",12.6,11.7 - 13.5 (52),8.2,32.7,25.6,9.7,0.3,1.8,5.8,47.3,43.2,10.2,159883,2011-2013,2014.53
165,48331,"""Milam, (TX)""",13.3,11.7 - 13.5 (52),9.0,31.5,21.7,16.3,0.1,0.4,8.4,62.9,25.7,19.6,24479,2011-2013,325.57
166,48333,"""Mills, (TX)""",18.0,18.0 - 33.5 (50),8.5,28.1,23.6,15.8,0.0,0.0,0.2,81.2,18.2,27.5,4887,2011-2013,87.97
167,48335,"""Mitchell, (TX)""",12.7,11.7 - 13.5 (52),9.3,30.6,22.8,21.6,0.3,0.3,10.2,48.6,39.2,14.4,8774,2011-2013,111.43
168,48337,"""Montague, (TX)""",19.8,18.0 - 33.5 (50),8.8,27.6,24.1,16.5,0.2,0.0,0.2,86.3,10.6,22.1,19406,2011-2013,384.24
169,48339,"""Montgomery, (TX)""",17.0,15.8 - 17.9 (50),8.1,23.4,21.3,10.9,0.1,2.8,4.4,67.8,22.9,12.3,535187,2011-2013,9098.18
170,48341,"""Moore, (TX)""",13.5,11.7 - 13.5 (52),9.0,30.4,22.9,11.8,0.2,7.8,3.1,33.6,54.1,9.8,22016,2011-2013,297.22
171,48343,"""Morris, (TX)""",12.6,11.7 - 13.5 (52),9.9,31.5,25.6,20.0,0.3,0.1,23.5,65.1,9.1,20.8,12530,2011-2013,157.88
172,48345,"""Motley, (TX)""",12.9,11.7 - 13.5 (52),8.7,27.7,21.2,18.2,0.0,0.0,3.5,76.4,16.3,28.8,1114,2011-2013,14.37
173,48347,"""Nacogdoches, (TX)""",17.1,15.8 - 17.9 (50),12.7,33.9,27.5,25.4,0.2,1.6,17.1,59.9,18.9,13.2,65411,2011-2013,1118.53
174,48349,"""Navarro, (TX)""",16.7,15.8 - 17.9 (50),9.0,27.3,25.8,17.8,0.3,1.6,13.1,57.2,26.2,16.4,48239,2011-2013,805.59
175,48351,"""Newton, (TX)""",21.0,18.0 - 33.5 (50),10.0,30.7,24.9,22.8,0.1,0.0,21.3,73.6,3.4,19.1,14187,2011-2013,297.93
176,48353,"""Nolan, (TX)""",23.1,18.0 - 33.5 (50),9.6,31.3,27.2,18.4,0.3,0.2,4.8,57.0,36.3,17.5,14990,2011-2013,346.27
177,48355,"""Nueces, (TX)""",17.3,15.8 - 17.9 (50),11.3,33.8,22.5,15.1,0.2,1.9,3.6,30.3,62.9,13.3,358484,2011-2013,6201.77
178,48357,"""Ochiltree, (TX)""",5.9,3.9 - 11.6 (51),9.6,30.0,26.4,11.4,0.6,0.1,0.1,44.4,52.9,10.1,10484,2011-2013,61.86
179,48359,"""Oldham, (TX)""",11.9,11.7 - 13.5 (52),8.7,28.2,21.8,14.3,0.0,0.0,5.6,75.8,15.4,13.8,2083,2011-2013,24.79
180,48361,"""Orange, (TX)""",16.8,15.8 - 17.9 (50),10.3,33.8,30.6,14.0,0.2,1.1,8.2,81.3,7.0,15.0,83909,2011-2013,1409.67
181,48363,"""Palo Pinto, (TX)""",15.2,13.6 - 15.7 (49),9.2,29.8,25.5,16.4,0.6,0.7,2.4,75.4,19.7,18.7,28109,2011-2013,427.26
182,48365,"""Panola, (TX)""",21.7,18.0 - 33.5 (50),10.2,33.8,25.5,15.6,0.0,0.6,16.3,73.4,8.5,17.3,23574,2011-2013,511.56
183,48367,"""Parker, (TX)""",11.7,11.7 - 13.5 (52),7.7,30.4,23.5,9.3,0.4,0.5,1.3,84.4,11.4,14.8,125963,2011-2013,1473.77
184,48369,"""Parmer, (TX)""",7.1,3.9 - 11.6 (51),9.2,31.4,23.1,15.5,0.1,0.2,1.6,35.1,62.4,13.1,9871,2011-2013,70.08
185,48371,"""Pecos, (TX)""",19.3,18.0 - 33.5 (50),9.5,32.3,23.0,17.1,0.5,0.4,4.1,25.9,68.4,12.5,15804,2011-2013,305.02
186,48373,"""Polk, (TX)""",13.5,11.7 - 13.5 (52),9.8,33.5,25.3,20.3,1.4,0.7,10.4,70.9,14.7,18.8,46974,2011-2013,634.15
187,48375,"""Potter, (TX)""",12.0,11.7 - 13.5 (52),9.6,34.4,27.0,22.0,0.2,5.3,9.3,45.1,37.5,11.6,121230,2011-2013,1454.76
188,48377,"""Presidio, (TX)""",7.9,3.9 - 11.6 (51),9.5,27.7,24.0,24.1,0.0,4.9,0.0,13.6,81.4,21.9,7191,2011-2013,56.81
189,48379,"""Rains, (TX)""",14.2,13.6 - 15.7 (49),10.2,30.1,21.8,14.8,0.9,0.0,1.5,85.8,8.6,23.5,11246,2011-2013,159.69
190,48381,"""Randall, (TX)""",10.7,3.9 - 11.6 (51),8.2,26.3,25.5,9.1,0.3,1.5,2.7,73.4,20.1,13.9,130552,2011-2013,1396.91
191,48383,"""Reagan, (TX)""",12.6,11.7 - 13.5 (52),8.7,28.6,21.7,11.8,0.0,0.0,0.7,28.8,70.1,11.1,3735,2011-2013,47.06
192,48385,"""Real, (TX)""",13.2,11.7 - 13.5 (52),8.9,28.4,24.0,18.4,0.0,0.0,0.2,79.9,19.7,34.1,3358,2011-2013,44.33
193,48387,"""Red River, (TX)""",26.4,18.0 - 33.5 (50),11.5,38.2,35.0,17.1,0.2,0.0,17.6,73.1,7.2,23.3,12353,2011-2013,326.12
194,48389,"""Reeves, (TX)""",7.9,3.9 - 11.6 (51),8.9,29.8,22.8,25.0,0.3,1.1,4.4,18.2,75.0,12.8,14791,2011-2013,116.85
195,48391,"""Refugio, (TX)""",10.8,3.9 - 11.6 (51),9.4,28.3,23.2,15.7,0.1,0.0,4.9,42.2,49.7,21.1,7293,2011-2013,78.76
196,48393,"""Roberts, (TX)""",17.0,15.8 - 17.9 (50),8.6,26.9,20.8,6.6,0.0,0.4,0.0,90.5,7.4,20.7,889,2011-2013,15.11
197,48395,"""Robertson, (TX)""",16.7,15.8 - 17.9 (50),9.9,31.8,28.7,18.7,0.2,0.3,19.7,57.8,20.2,18.1,16727,2011-2013,279.34
198,48397,"""Rockwall, (TX)""",13.7,13.6 - 15.7 (49),8.9,24.9,24.2,5.2,0.2,2.4,6.0,72.2,17.0,11.7,90414,2011-2013,1238.67
199,48399,"""Runnels, (TX)""",10.6,3.9 - 11.6 (51),9.8,30.1,22.9,17.2,0.3,1.0,1.3,62.2,33.8,20.4,10266,2011-2013,108.82
200,48401,"""Rusk, (TX)""",20.6,18.0 - 33.5 (50),13.0,35.5,27.3,15.6,0.1,0.4,17.0,64.6,16.1,15.9,53026,2011-2013,1092.34
201,48403,"""Sabine, (TX)""",13.7,13.6 - 15.7 (49),9.0,33.8,25.0,17.5,0.0,0.0,7.5,86.0,4.0,29.9,10429,2011-2013,142.88
202,48405,"""San Augustine, (TX)""",14.5,13.6 - 15.7 (49),11.2,31.6,25.5,23.8,1.5,0.0,20.7,68.8,6.9,24.5,8403,2011-2013,121.84
203,48407,"""San Jacinto, (TX)""",18.4,18.0 - 33.5 (50),9.9,29.0,24.5,17.7,0.4,0.0,10.6,74.8,12.5,20.3,27436,2011-2013,504.82
204,48409,"""San Patricio, (TX)""",18.4,18.0 - 33.5 (50),8.8,35.9,30.4,15.8,0.1,1.0,1.4,39.4,56.8,14.1,66867,2011-2013,1230.35
205,48411,"""San Saba, (TX)""",12.1,11.7 - 13.5 (52),9.3,30.0,22.8,20.1,0.0,0.0,2.7,65.3,29.7,21.9,5851,2011-2013,70.8
206,48413,"""Schleicher, (TX)""",12.1,11.7 - 13.5 (52),8.7,28.6,22.9,16.6,0.0,0.1,0.2,47.6,51.8,16.1,3122,2011-2013,37.78
207,48415,"""Scurry, (TX)""",19.3,18.0 - 33.5 (50),8.8,29.2,25.5,15.2,0.1,0.2,4.5,53.6,39.7,14.6,17346,2011-2013,334.78
208,48417,"""Shackelford, (TX)""",16.2,15.8 - 17.9 (50),8.5,29.2,22.2,14.8,0.2,0.1,0.1,85.6,11.6,18.1,3348,2011-2013,54.24
209,48419,"""Shelby, (TX)""",22.9,18.0 - 33.5 (50),10.0,30.6,26.1,21.1,0.1,0.6,18.8,62.1,17.8,16.5,25689,2011-2013,588.28
210,48421,"""Sherman, (TX)""",15.5,13.6 - 15.7 (49),8.5,29.7,24.1,13.1,0.2,0.0,0.2,55.8,43.2,14.0,3067,2011-2013,47.54
211,48423,"""Smith, (TX)""",14.8,13.6 - 15.7 (49),10.2,31.8,27.4,15.7,0.3,1.6,17.4,60.3,18.9,15.6,222277,2011-2013,3289.7
212,48425,"""Somervell, (TX)""",14.5,13.6 - 15.7 (49),8.7,28.0,22.2,10.8,0.3,0.5,0.5,78.6,19.0,18.2,8650,2011-2013,125.43
213,48427,"""Starr, (TX)""",19.0,18.0 - 33.5 (50),9.0,32.1,26.1,39.9,0.0,0.0,0.0,0.6,99.1,11.1,63420,2011-2013,1204.98
214,48429,"""Stephens, (TX)""",17.9,15.8 - 17.9 (50),8.5,29.6,24.8,21.4,0.6,0.4,2.1,72.1,23.2,19.0,9365,2011-2013,167.63
215,48431,"""Sterling, (TX)""",14.2,13.6 - 15.7 (49),8.8,26.9,22.2,12.7,0.0,0.0,0.2,57.4,40.8,16.0,1139,2011-2013,16.17
216,48433,"""Stonewall, (TX)""",10.2,3.9 - 11.6 (51),8.8,27.9,22.0,15.6,0.0,0.0,3.5,72.6,22.6,26.1,1084,2011-2013,11.06
217,48435,"""Sutton, (TX)""",12.1,11.7 - 13.5 (52),8.7,29.4,21.0,14.1,0.0,1.0,0.0,39.2,59.4,16.8,3894,2011-2013,47.12
218,48437,"""Swisher, (TX)""",7.8,3.9 - 11.6 (51),8.8,28.0,27.5,22.2,0.5,0.2,5.6,47.5,43.1,17.6,7541,2011-2013,58.82
219,48439,"""Tarrant, (TX)""",14.0,13.6 - 15.7 (49),10.1,29.3,22.4,13.6,0.2,5.2,15.5,48.3,28.1,10.5,1983675,2011-2013,27771.45
220,48441,"""Taylor, (TX)""",10.9,3.9 - 11.6 (51),9.0,32.1,25.8,16.8,0.4,1.9,7.4,64.5,23.8,13.9,135371,2011-2013,1475.54
221,48443,"""Terrell, (TX)""",17.0,15.8 - 17.9 (50),8.9,28.4,24.3,18.7,0.6,0.0,3.1,33.1,56.3,31.2,721,2011-2013,12.26
222,48445,"""Terry, (TX)""",19.6,18.0 - 33.5 (50),8.8,30.1,24.3,21.8,0.2,0.0,4.6,40.7,53.7,14.9,12755,2011-2013,250.0
223,48447,"""Throckmorton, (TX)""",8.3,3.9 - 11.6 (51),8.6,26.8,22.1,14.9,0.0,0.3,0.1,82.4,15.8,26.3,1541,2011-2013,12.79
224,48449,"""Titus, (TX)""",17.6,15.8 - 17.9 (50),9.7,29.5,26.1,14.9,0.2,0.7,9.0,46.2,42.0,13.4,32664,2011-2013,574.89
225,48451,"""Tom Green, (TX)""",13.2,11.7 - 13.5 (52),10.3,28.7,22.8,13.4,0.1,1.1,4.0,54.3,38.8,14.6,116906,2011-2013,1543.16
226,48453,"""Travis, (TX)""",14.2,13.6 - 15.7 (49),7.9,21.7,16.5,12.2,0.1,6.3,7.8,49.3,33.8,8.9,1176584,2011-2013,16707.49
227,48455,"""Trinity, (TX)""",25.5,18.0 - 33.5 (50),10.5,31.7,25.0,20.1,0.3,0.3,9.5,79.0,9.3,26.1,14481,2011-2013,369.27
228,48457,"""Tyler, (TX)""",19.9,18.0 - 33.5 (50),9.5,29.0,25.9,18.4,0.0,0.3,10.7,79.6,7.2,21.1,21456,2011-2013,426.97
229,48459,"""Upshur, (TX)""",17.0,15.8 - 17.9 (50),10.4,29.3,27.2,15.4,0.7,0.2,8.9,80.7,8.0,17.2,40506,2011-2013,688.6
